n3->n0	34.03548,-118.30031;34.03548,-118.30031;34.03659,-118.30032;34.03679,-118.30032;34.03697,-118.30032;34.03716,-118.30032;34.03732,-118.30032;34.03755,-118.30032;34.03812,-118.30032;34.03903,-118.30031;34.03998,-118.30029;34.04033,-118.30045;34.04086,-118.30064;34.0414,-118.30077;34.04185,-118.30077;34.04254,-118.3007;34.0428,-118.30067;34.04327,-118.30058;34.04378,-118.30032;34.0442,-118.30029;34.04457,-118.30029;34.04544,-118.30031;34.04633,-118.30032;34.04654,-118.30032;34.04724,-118.29996;34.04909,-118.29999;34.05092,-118.29999;34.05261,-118.3;34.0526,-118.29891;34.0526,-118.29789;34.05266,-118.29687;34.05267,-118.29584;3.69995-988-16-30-1.4354276075087706@NORTH,W 23rd STREET,-118.30031,34.03548,0.00,F,S NORMANDIE AVE,-118.30031,34.03548,1.20,R,W OLYMPIC  BOULEVARD,-118.3,34.05261, 0.24$0;
n3->n1	34.03548,-118.30031;34.03548,-118.30031;34.03659,-118.30032;34.03679,-118.30032;34.03697,-118.30032;34.03716,-118.30032;34.03732,-118.30032;34.03755,-118.30032;34.03812,-118.30032;34.03903,-118.30031;34.03998,-118.30029;34.04033,-118.30045;34.04086,-118.30064;34.0414,-118.30077;34.04185,-118.30077;34.04254,-118.3007;34.0428,-118.30067;34.04327,-118.30058;34.04378,-118.30032;34.04399,-118.29893;34.04401,-118.29868;34.04414,-118.29726;34.04425,-118.29573;34.04425,-118.29494;34.04425,-118.29431;34.04427,-118.29359;34.04427,-118.2934;34.04428,-118.29242;34.04428,-118.2916;34.04428,-118.29044;34.04428,-118.28925;34.04428,-118.28854;34.04428,-118.28635;34.04404,-118.28535;34.04375,-118.28419;34.04364,-118.2838;34.0432,-118.28284;34.04283,-118.282;34.0428,-118.28191;34.04236,-118.28098;34.04236,-118.28098;4.4381-988-375-30-1.7217978307300947@NORTH,W 23rd STREET,-118.30031,34.03548,0.00,F,S NORMANDIE AVE,-118.30031,34.03548,0.58,R,VENICE  BOULEVARD,-118.30032,34.04378,1.14,F,S BURLINGTON AVE,-118.28098,34.04236, 0.00$0;
n3->n2	34.03548,-118.30031;34.03548,-118.30031;34.03659,-118.30032;34.03659,-118.29947;34.03673,-118.29675;34.03671,-118.29639;34.03676,-118.29587;34.03691,-118.29462;34.03691,-118.29422;34.03688,-118.29163;34.03685,-118.29027;34.03688,-118.28867;34.03688,-118.28796;34.03685,-118.28712;34.03671,-118.28661;34.03673,-118.28609;34.03665,-118.28534;34.03676,-118.28404;34.0368,-118.28371;34.03688,-118.2831;34.03705,-118.28229;34.03712,-118.28204;34.03717,-118.28189;34.03755,-118.28036;34.03763,-118.27988;34.03764,-118.2793;34.03767,-118.27802;34.03761,-118.27727;2.1418833333333334-988-715-30-1.4099537668036246@NORTH,W 23rd STREET,-118.30031,34.03548,0.00,F,S NORMANDIE AVE,-118.30031,34.03548,0.08,M-VLR,Merge Via Ramp onto I-10 East,-118.30032,34.03659,0.33,SR,I-10,-118.29462,34.03691,0.43,HE(-118.28712-34.03685-0.58),null,-118.27802,34.03767, 0.04$0;
n3->n4	34.03548,-118.30031;34.03548,-118.30031;34.03659,-118.30032;34.03659,-118.29947;34.03673,-118.29675;34.03671,-118.29639;34.03676,-118.29587;34.03691,-118.29462;34.03691,-118.29422;34.03688,-118.29163;34.03685,-118.29027;34.03688,-118.28867;34.03688,-118.28796;34.03685,-118.28712;34.03671,-118.28661;34.03673,-118.28609;34.03665,-118.28534;34.03676,-118.28404;34.0368,-118.28371;34.03688,-118.2831;34.03705,-118.28229;34.03712,-118.28204;34.03717,-118.28189;34.03755,-118.28036;34.03763,-118.27988;34.03764,-118.2793;34.03784,-118.27676;34.03784,-118.27602;34.03786,-118.27563;34.0378,-118.27437;34.0378,-118.2743;34.03779,-118.27414;34.03778,-118.274;34.03775,-118.27374;34.03767,-118.27341;34.03751,-118.27264;34.03728,-118.27208;34.03641,-118.27077;34.03624,-118.27052;34.03604,-118.2702;34.03572,-118.26961;34.03558,-118.26933;34.03484,-118.26811;34.03442,-118.26718;34.03397,-118.26633;34.03351,-118.2655;34.03299,-118.26453;34.03244,-118.26352;34.03229,-118.26324;34.03195,-118.26244;34.03142,-118.26094;34.03111,-118.26003;34.03096,-118.25955;34.03073,-118.2588;34.03058,-118.25838;34.0303,-118.25771;34.02988,-118.25677;34.02954,-118.25623;34.02943,-118.25604;34.02908,-118.25574;34.02881,-118.25543;34.02861,-118.25511;34.02773,-118.25339;34.02765,-118.2532;34.0276,-118.25294;34.02765,-118.25272;34.02777,-118.25256;34.02794,-118.25249;34.02808,-118.2525;34.02826,-118.25262;34.02931,-118.25475;34.02992,-118.25598;34.02969,-118.25613;34.02954,-118.25623;34.02934,-118.25636;34.02905,-118.25653;34.02905,-118.25653;6.25485-988-1362-30-3.3631632411464167@NORTH,W 23rd STREET,-118.30031,34.03548,0.00,F,S NORMANDIE AVE,-118.30031,34.03548,0.08,M-VLR,Merge Via Ramp onto I-10 East,-118.30032,34.03659,0.33,SR,I-10,-118.29462,34.03691,0.43,HE(-118.28712-34.03685-1.22),I-10,-118.26718,34.03442,0.73,EXIT,E 17th STREET,-118.25604,34.02943, 0.19,M,E 17th STREET and turn slight left,-118.25339,34.02773,0.01,(S)--118.2532-34.02765-SL-0.08-SL,E 16th STREET,-118.25262,34.02826,0.22,L,S SAN PEDRO STREET,-118.25598,34.02992, 0.07$0;
n3->n5	34.03548,-118.30031;34.03548,-118.30031;34.03659,-118.30032;34.03659,-118.29947;34.03673,-118.29675;34.03671,-118.29639;34.03676,-118.29587;34.03691,-118.29462;34.03691,-118.29422;34.03688,-118.29163;34.03685,-118.29027;34.03688,-118.28867;34.03688,-118.28796;34.03685,-118.28712;34.03671,-118.28661;34.03673,-118.28609;34.03665,-118.28534;34.03676,-118.28404;34.0368,-118.28371;34.03688,-118.2831;34.03705,-118.28229;34.03712,-118.28204;34.03717,-118.28189;34.03755,-118.28036;34.03763,-118.27988;34.03764,-118.2793;34.03784,-118.27676;34.03784,-118.27602;34.03786,-118.27563;34.0378,-118.27437;34.0378,-118.2743;34.03779,-118.27414;34.03778,-118.274;34.03775,-118.27374;34.03767,-118.27341;34.03751,-118.27264;34.03728,-118.27208;34.03641,-118.27077;34.03624,-118.27052;34.03604,-118.2702;34.03572,-118.26961;34.03558,-118.26933;34.03484,-118.26811;34.03442,-118.26718;34.03397,-118.26633;34.03351,-118.2655;34.03299,-118.26453;34.03244,-118.26352;34.03229,-118.26324;34.03195,-118.26244;34.03142,-118.26094;34.03111,-118.26003;34.03096,-118.25955;34.03073,-118.2588;34.03058,-118.25838;34.0303,-118.25771;34.02988,-118.25677;34.02954,-118.25623;34.02943,-118.25604;34.02922,-118.25557;34.02861,-118.25459;34.02805,-118.25346;34.02765,-118.25272;34.02736,-118.2522;34.02675,-118.25095;34.02643,-118.25026;34.02612,-118.24973;34.02577,-118.24934;34.02484,-118.24796;34.02417,-118.24712;34.02382,-118.24741;34.02313,-118.24792;34.02454,-118.25041;34.02501,-118.25143;34.0255,-118.25246;34.02594,-118.25345;34.02585,-118.25362;34.02568,-118.25378;34.02505,-118.25415;34.02411,-118.25475;34.02319,-118.25533;34.02237,-118.25584;34.02153,-118.25639;34.02153,-118.25639;7.278383333333333-988-1771-30-4.22550644813807@NORTH,W 23rd STREET,-118.30031,34.03548,0.00,F,S NORMANDIE AVE,-118.30031,34.03548,0.08,M-VLR,Merge Via Ramp onto I-10 East,-118.30032,34.03659,0.33,SR,I-10,-118.29462,34.03691,0.43,HE(-118.28712-34.03685-1.22),I-10,-118.26718,34.03442,1.16,EXIT,NAOMI AVE,-118.24973,34.02612, 0.20,M,NAOMI AVE and turn right,-118.24712,34.02417,0.09,R,E WASHINGTON  BOULEVARD,-118.24792,34.02313,0.37,L,GRIFFITH AVE,-118.25345,34.02594,0.35,F,E 24th STREET,-118.25639,34.02153, 0.00$0;
n3->n6	34.03548,-118.30031;34.03548,-118.30031;34.03453,-118.30031;34.03371,-118.30029;34.03271,-118.30029;34.0309,-118.30028;34.02911,-118.30025;34.0273,-118.30025;34.02553,-118.30022;34.02461,-118.30022;34.0237,-118.30022;34.02278,-118.30019;34.02188,-118.30019;34.02097,-118.30017;34.01999,-118.30016;34.01898,-118.30016;34.0184,-118.30013;34.01831,-118.30013;34.01822,-118.30013;34.01732,-118.30014;34.01643,-118.30014;34.01552,-118.30016;34.01414,-118.30016;34.01414,-118.30016;3.8051666666666666-988-2150-30-1.476217659637779@NORTH,W 23rd STREET,-118.30031,34.03548,0.00,F,S NORMANDIE AVE,-118.30031,34.03548, 1.48$0;
n3->n7	34.03548,-118.30031;34.03548,-118.30031;34.03659,-118.30032;34.03659,-118.29947;34.03673,-118.29675;34.03671,-118.29639;34.03676,-118.29587;34.03691,-118.29462;34.03691,-118.29422;34.03688,-118.29163;34.03685,-118.29027;34.03688,-118.28867;34.03688,-118.28796;34.03685,-118.28712;34.03671,-118.28661;34.03673,-118.28609;34.03665,-118.28534;34.03676,-118.28404;34.0368,-118.28371;34.03688,-118.2831;34.03705,-118.28229;34.03712,-118.28204;34.03717,-118.28189;34.03755,-118.28036;34.03763,-118.27988;34.03764,-118.2793;34.03767,-118.27802;34.03761,-118.27727;34.03755,-118.27699;34.03729,-118.27658;34.03711,-118.27637;34.03676,-118.27594;34.0366,-118.27562;34.03641,-118.27517;34.03627,-118.27495;34.0361,-118.27482;34.03593,-118.27474;34.03582,-118.27472;34.03554,-118.27472;34.03394,-118.27488;34.03299,-118.27495;34.0315,-118.27463;34.03086,-118.27458;34.03048,-118.27455;34.02921,-118.27447;34.02875,-118.27448;34.02849,-118.27449;34.02808,-118.27455;34.02782,-118.27462;34.02757,-118.2747;34.02728,-118.27478;34.02676,-118.275;34.0264,-118.27523;34.02583,-118.27561;34.02505,-118.27613;34.02432,-118.27649;34.02413,-118.27663;34.02366,-118.27691;34.02317,-118.2772;34.02263,-118.27748;34.02202,-118.27781;34.02119,-118.2783;34.02078,-118.27857;34.01893,-118.27975;34.01875,-118.27988;34.01844,-118.28007;34.01805,-118.2803;34.0176,-118.28051;34.01687,-118.28078;34.01601,-118.28104;34.01516,-118.28119;34.01478,-118.28124;34.01397,-118.28127;34.01286,-118.28128;34.01154,-118.28129;34.01108,-118.28129;34.0106,-118.28129;34.00839,-118.28126;34.0074,-118.28125;4.525416666666667-988-2518-30-3.6606696308239948@NORTH,W 23rd STREET,-118.30031,34.03548,0.00,F,S NORMANDIE AVE,-118.30031,34.03548,0.08,M-VLR,Merge Via Ramp onto I-10 East,-118.30032,34.03659,0.33,SR,I-10,-118.29462,34.03691,0.43,HE(-118.28712-34.03685-1.07),HARBOR FREEWAY,-118.27463,34.0315, 1.75$0;
n3->n8	34.03548,-118.30031;34.03548,-118.30031;34.03659,-118.30032;34.03659,-118.29947;34.03673,-118.29675;34.03671,-118.29639;34.03676,-118.29587;34.03691,-118.29462;34.03691,-118.29422;34.03688,-118.29163;34.03685,-118.29027;34.03688,-118.28867;34.03688,-118.28796;34.03685,-118.28712;34.03685,-118.28659;34.03688,-118.28549;34.03691,-118.28468;34.03702,-118.28406;34.03737,-118.28233;34.03746,-118.28185;34.03754,-118.28134;34.03783,-118.27966;34.03796,-118.27711;34.03799,-118.27591;34.03818,-118.27431;34.03821,-118.27409;34.03821,-118.27393;34.03822,-118.27373;34.03822,-118.27347;34.03827,-118.27286;34.03831,-118.27267;34.03844,-118.27242;34.03854,-118.27222;34.03883,-118.272;34.03926,-118.27193;34.03937,-118.27188;34.04013,-118.27235;34.04062,-118.27277;34.04085,-118.27296;34.04103,-118.27306;34.04123,-118.27312;34.04158,-118.27309;34.04246,-118.27295;34.04279,-118.27279;34.04324,-118.27252;34.04359,-118.27228;34.04402,-118.27195;34.04425,-118.27174;34.04459,-118.27143;34.04492,-118.27108;34.04515,-118.27081;34.04522,-118.27073;34.04543,-118.27045;34.0456,-118.27021;34.04602,-118.26957;34.04664,-118.26857;34.04716,-118.26771;34.04784,-118.26657;34.04792,-118.26645;34.04832,-118.26581;34.04933,-118.26412;34.05011,-118.26286;34.05025,-118.26262;34.05073,-118.26182;34.05096,-118.26146;34.05122,-118.26103;34.05199,-118.25985;34.05239,-118.25933;34.05279,-118.25888;34.05333,-118.25833;34.05354,-118.25813;34.05379,-118.25792;34.05432,-118.25751;34.05474,-118.25716;34.05491,-118.25701;34.0552,-118.25677;34.05584,-118.25617;34.05601,-118.25602;34.05611,-118.25591;34.05664,-118.2554;34.0569,-118.25516;34.05748,-118.25457;34.05837,-118.25364;34.05861,-118.25341;34.05906,-118.25293;34.05947,-118.25245;34.06084,-118.2504;34.06123,-118.24982;34.0614,-118.24947;34.06148,-118.24915;34.06148,-118.24892;34.06137,-118.24857;34.06068,-118.24774;34.06064,-118.2477;34.06061,-118.24767;34.0605,-118.24754;34.06044,-118.24748;34.05995,-118.24695;34.05974,-118.24667;34.05905,-118.24559;34.05902,-118.24556;34.05878,-118.24519;34.05824,-118.24446;34.05819,-118.24438;34.05788,-118.24396;34.05733,-118.24309;34.05693,-118.24243;34.05627,-118.24142;34.05614,-118.2412;34.05579,-118.24062;34.05559,-118.2403;34.05504,-118.2394;34.05415,-118.23792;34.05412,-118.23787;34.05405,-118.23769;34.05388,-118.23727;34.05376,-118.23688;34.0537,-118.23643;34.05371,-118.23601;34.0538,-118.23483;34.05379,-118.23444;34.05376,-118.23431;34.0537,-118.23378;34.05341,-118.23154;34.05339,-118.23145;34.05336,-118.23083;34.05324,-118.23019;34.05316,-118.22977;34.05307,-118.22926;34.05302,-118.22893;34.05296,-118.22847;34.0529,-118.22803;34.05266,-118.22664;34.05263,-118.22649;34.0524,-118.22534;34.05237,-118.22511;34.0524,-118.22456;34.05243,-118.22433;34.05246,-118.22414;34.05272,-118.22353;34.05313,-118.22289;34.05347,-118.22247;34.05457,-118.22083;34.0549,-118.21996;34.0551,-118.21912;34.05513,-118.21815;34.05513,-118.21593;34.05513,-118.21553;34.05513,-118.21532;34.05515,-118.21425;34.05516,-118.21407;34.05519,-118.21358;34.05511,-118.21278;34.05498,-118.21201;34.05441,-118.2103;34.0542,-118.20964;34.05376,-118.20766;34.05363,-118.2061;34.05368,-118.20514;34.05371,-118.20482;34.05426,-118.20317;34.05447,-118.20238;34.05481,-118.20119;34.05504,-118.19995;34.05521,-118.19862;34.05531,-118.19792;34.05533,-118.19748;34.05536,-118.19659;34.05539,-118.19615;34.05536,-118.19485;34.05527,-118.19252;34.05516,-118.18904;34.05515,-118.18802;34.05515,-118.18723;34.05519,-118.18637;34.05528,-118.1855;34.05551,-118.18446;34.05603,-118.18309;34.05678,-118.18143;34.05788,-118.179;34.05823,-118.17822;34.05896,-118.17662;34.05928,-118.1759;34.06039,-118.1734;34.06119,-118.17155;34.06137,-118.17105;34.06148,-118.17029;34.06149,-118.16919;34.06145,-118.16872;34.06142,-118.16847;34.06131,-118.16737;34.0611,-118.16646;34.06108,-118.16548;34.06108,-118.16527;34.0611,-118.16501;34.06114,-118.16464;34.06151,-118.16336;34.06174,-118.1627;34.06203,-118.16205;34.06232,-118.16165;34.06247,-118.16142;34.06355,-118.15977;34.0639,-118.15929;34.06801,-118.15147;34.06821,-118.15088;34.06847,-118.1503;34.06836,-118.14999;34.06827,-118.14983;34.06796,-118.14967;34.06787,-118.14969;34.06783,-118.14973;34.06778,-118.14996;34.06779,-118.15012;34.06795,-118.15057;34.06821,-118.15088;34.06828,-118.15096;34.06837,-118.15105;34.06845,-118.15114;34.06853,-118.1512;34.06866,-118.15138;34.06905,-118.15169;34.06932,-118.15176;34.0696,-118.15178;34.06992,-118.15181;34.07101,-118.15181;34.07196,-118.15181;34.07381,-118.15184;34.07558,-118.15187;34.07687,-118.15189;34.0777,-118.15189;34.07846,-118.1519;34.07886,-118.15192;34.07903,-118.1519;34.07935,-118.1519;34.0795,-118.15021;34.07964,-118.14949;34.07999,-118.14812;34.08043,-118.14647;34.08072,-118.14531;34.08162,-118.14191;34.08266,-118.13948;34.08318,-118.13826;34.08368,-118.1371;34.08473,-118.13455;34.08574,-118.13457;34.08745,-118.13458;34.09032,-118.13461;34.09154,-118.13464;34.09216,-118.13324;34.09265,-118.13222;34.09312,-118.1312;34.09364,-118.13013;34.09415,-118.12901;34.09464,-118.12796;34.09512,-118.12692;34.09558,-118.1259;34.09576,-118.12558;34.09576,-118.12558;21.215183333333332-988-3245-30-13.18782046598173@NORTH,W 23rd STREET,-118.30031,34.03548,0.00,F,S NORMANDIE AVE,-118.30031,34.03548,0.08,M-VLR,Merge Via Ramp onto I-10 East,-118.30032,34.03659,0.33,SR,I-10,-118.29462,34.03691,1.08,HE(-118.27591-34.03799-0.51),CA-110,-118.27295,34.04246,1.68,HE(-118.25245-34.05947-0.54),US-101,-118.24519,34.05878,1.19,F,I-10,-118.22649,34.05263,4.64,EXIT,S FREMONT AVE,-118.15147,34.06801, 0.19,M,S FREMONT AVE and turn slight right,-118.15057,34.06795,0.81,R,W MISSION RD,-118.1519,34.07935,1.07,L,S ATLANTIC  BOULEVARD,-118.13455,34.08473,0.47,R,W MAIN STREET,-118.13464,34.09154,0.51,F,E MAIN STREET,-118.12692,34.09512,0.09,F,N STONEMAN AVE,-118.12558,34.09576, 0.00$0;
n3->n9	34.03548,-118.30031;34.03548,-118.30031;34.03659,-118.30032;34.03659,-118.29947;34.03673,-118.29675;34.03671,-118.29639;34.03676,-118.29587;34.03691,-118.29462;34.03691,-118.29422;34.03688,-118.29163;34.03685,-118.29027;34.03688,-118.28867;34.03688,-118.28796;34.03685,-118.28712;34.03685,-118.28659;34.03688,-118.28549;34.03691,-118.28468;34.03702,-118.28406;34.03737,-118.28233;34.03746,-118.28185;34.03754,-118.28134;34.03783,-118.27966;34.03796,-118.27711;34.03799,-118.27591;34.03818,-118.27431;34.03821,-118.27409;34.03821,-118.27393;34.03822,-118.27373;34.03822,-118.27347;34.03827,-118.27286;34.03831,-118.27267;34.03844,-118.27242;34.03854,-118.27222;34.03883,-118.272;34.03926,-118.27193;34.03937,-118.27188;34.04013,-118.27235;34.04062,-118.27277;34.04085,-118.27296;34.04103,-118.27306;34.04123,-118.27312;34.04158,-118.27309;34.04246,-118.27295;34.04279,-118.27279;34.04324,-118.27252;34.04359,-118.27228;34.04402,-118.27195;34.04425,-118.27174;34.04459,-118.27143;34.04492,-118.27108;34.04515,-118.27081;34.04522,-118.27073;34.04543,-118.27045;34.0456,-118.27021;34.04602,-118.26957;34.04664,-118.26857;34.04716,-118.26771;34.04784,-118.26657;34.04792,-118.26645;34.04832,-118.26581;34.04933,-118.26412;34.05011,-118.26286;34.05025,-118.26262;34.05073,-118.26182;34.05096,-118.26146;34.05122,-118.26103;34.05199,-118.25985;34.05239,-118.25933;34.05279,-118.25888;34.05333,-118.25833;34.05354,-118.25813;34.05379,-118.25792;34.05432,-118.25751;34.05474,-118.25716;34.05491,-118.25701;34.0552,-118.25677;34.05584,-118.25617;34.05601,-118.25602;34.05611,-118.25591;34.05664,-118.2554;34.0569,-118.25516;34.05748,-118.25457;34.05837,-118.25364;34.05861,-118.25341;34.05906,-118.25293;34.05947,-118.25245;34.06084,-118.2504;34.06123,-118.24982;34.0614,-118.24947;34.06148,-118.24915;34.06148,-118.24892;34.06137,-118.24857;34.06068,-118.24774;34.06064,-118.2477;34.06061,-118.24767;34.0605,-118.24754;34.06044,-118.24748;34.05995,-118.24695;34.05974,-118.24667;34.05905,-118.24559;34.05902,-118.24556;34.05878,-118.24519;34.05824,-118.24446;34.05819,-118.24438;34.05788,-118.24396;34.05733,-118.24309;34.05693,-118.24243;34.05627,-118.24142;34.05614,-118.2412;34.05579,-118.24062;34.05559,-118.2403;34.05504,-118.2394;34.05415,-118.23792;34.05412,-118.23787;34.05405,-118.23769;34.05388,-118.23727;34.05376,-118.23688;34.0537,-118.23643;34.05371,-118.23601;34.0538,-118.23483;34.05379,-118.23444;34.05376,-118.23431;34.0537,-118.23378;34.05341,-118.23154;34.05339,-118.23145;34.05336,-118.23083;34.05324,-118.23019;34.05316,-118.22977;34.05307,-118.22926;34.05302,-118.22893;34.05296,-118.22847;34.0529,-118.22803;34.05266,-118.22664;34.05263,-118.22649;34.0524,-118.22534;34.05237,-118.22511;34.0524,-118.22456;34.05243,-118.22433;34.05246,-118.22414;34.05272,-118.22353;34.05313,-118.22289;34.05347,-118.22247;34.05457,-118.22083;34.0549,-118.21996;34.0551,-118.21912;34.05513,-118.21815;34.05513,-118.21593;34.05513,-118.21553;34.05513,-118.21532;34.05515,-118.21425;34.05516,-118.21407;34.05519,-118.21358;34.05511,-118.21278;34.05498,-118.21201;34.05441,-118.2103;34.0542,-118.20964;34.05376,-118.20766;34.05363,-118.2061;34.05368,-118.20514;34.05371,-118.20482;34.05426,-118.20317;34.05447,-118.20238;34.05481,-118.20119;34.05504,-118.19995;34.05521,-118.19862;34.05531,-118.19792;34.05533,-118.19748;34.05536,-118.19659;34.05539,-118.19615;34.05536,-118.19485;34.05527,-118.19252;34.05516,-118.18904;34.05515,-118.18802;34.05515,-118.18723;34.05519,-118.18637;34.05528,-118.1855;34.05551,-118.18446;34.05603,-118.18309;34.05678,-118.18143;34.05788,-118.179;34.05823,-118.17822;34.05896,-118.17662;34.05928,-118.1759;34.06039,-118.1734;34.06119,-118.17155;34.06137,-118.17105;34.06148,-118.17029;34.06149,-118.16919;34.06145,-118.16872;34.06142,-118.16847;34.06131,-118.16737;34.0611,-118.16646;34.06108,-118.16548;34.06108,-118.16527;34.0611,-118.16501;34.06114,-118.16464;34.06151,-118.16336;34.06174,-118.1627;34.06203,-118.16205;34.06232,-118.16165;34.06247,-118.16142;34.06355,-118.15977;34.0639,-118.15929;34.06801,-118.15147;34.06828,-118.15096;34.06908,-118.14951;34.07027,-118.14732;34.07071,-118.1463;34.07094,-118.14555;34.07111,-118.14461;34.07124,-118.14331;34.0713,-118.13664;34.07132,-118.13438;34.07133,-118.13222;34.07138,-118.12881;34.07143,-118.12587;34.07141,-118.12506;34.07132,-118.12372;34.0713,-118.12318;34.0713,-118.12289;34.07132,-118.12265;34.07135,-118.12213;34.07146,-118.12086;34.07153,-118.11726;34.07159,-118.11011;34.07164,-118.10919;34.07164,-118.10815;34.07166,-118.10614;34.07167,-118.10466;34.07172,-118.10225;34.07158,-118.10033;34.07152,-118.10016;34.07144,-118.1001;34.07114,-118.10008;34.07062,-118.10007;34.07054,-118.10002;34.0703,-118.09972;34.07018,-118.09952;34.06987,-118.09952;34.06895,-118.09949;34.06802,-118.09949;34.06624,-118.09949;34.06499,-118.09949;34.06258,-118.09944;34.06258,-118.09833;34.06258,-118.09821;34.06259,-118.09712;34.06258,-118.0961;34.06259,-118.09581;34.06261,-118.09468;34.06261,-118.09468;23.031333333333333-988-3843-30-13.958021497259146@NORTH,W 23rd STREET,-118.30031,34.03548,0.00,F,S NORMANDIE AVE,-118.30031,34.03548,0.08,M-VLR,Merge Via Ramp onto I-10 East,-118.30032,34.03659,0.33,SR,I-10,-118.29462,34.03691,1.08,HE(-118.27591-34.03799-0.51),CA-110,-118.27295,34.04246,1.68,HE(-118.25245-34.05947-0.54),US-101,-118.24519,34.05878,1.19,F,I-10,-118.22649,34.05263,6.21,HE(-118.12506-34.07141-0.24),SAN BERNARDINO FREEWAY,-118.12086,34.07146,1.07,EXIT,DEL MAR AVE,-118.10225,34.07172, 0.23,M,DEL MAR AVE and turn right,-118.09952,34.07018,0.53,L,GARVEY AVE,-118.09944,34.06258,0.27,F,KELBURN AVE,-118.09468,34.06261, 0.00$0;
n4->n0	34.02905,-118.25653;34.02852,-118.2569;34.0278,-118.25739;34.02815,-118.25816;34.02858,-118.25908;34.02907,-118.26013;34.02963,-118.26134;34.02986,-118.26105;34.03087,-118.26025;34.03107,-118.26009;34.03111,-118.26003;34.03125,-118.25992;34.03139,-118.2598;34.03189,-118.26141;34.03207,-118.26215;34.03212,-118.26228;34.03224,-118.26262;34.03247,-118.26309;34.03262,-118.26337;34.03317,-118.26439;34.03369,-118.26535;34.03415,-118.2662;34.03464,-118.26707;34.03537,-118.26842;34.03554,-118.26869;34.03604,-118.26939;34.03621,-118.26961;34.03642,-118.26994;34.03682,-118.27052;34.03708,-118.2709;34.03749,-118.27156;34.03773,-118.27206;34.03799,-118.27267;34.03809,-118.27301;34.03822,-118.27347;34.03827,-118.27371;34.0383,-118.27393;34.03831,-118.27406;34.03836,-118.27428;34.03838,-118.2747;34.03839,-118.27554;34.03824,-118.27795;34.03812,-118.27905;34.03801,-118.28;34.03773,-118.28139;34.03767,-118.28171;34.03752,-118.28238;34.03717,-118.28406;34.03705,-118.28477;34.03702,-118.28661;34.03702,-118.28712;34.03702,-118.28867;34.03702,-118.28944;34.03703,-118.29163;34.03709,-118.29422;34.03726,-118.29613;34.03726,-118.29633;34.03729,-118.29694;34.03755,-118.30032;34.03812,-118.30032;34.03903,-118.30031;34.03998,-118.30029;34.04033,-118.30045;34.04086,-118.30064;34.0414,-118.30077;34.04185,-118.30077;34.04254,-118.3007;34.0428,-118.30067;34.04327,-118.30058;34.04378,-118.30032;34.0442,-118.30029;34.04457,-118.30029;34.04544,-118.30031;34.04633,-118.30032;34.04654,-118.30032;34.04724,-118.29996;34.04909,-118.29999;34.05092,-118.29999;34.05261,-118.3;34.0526,-118.29891;34.0526,-118.29789;34.05266,-118.29687;34.05267,-118.29584;9.102466666666666-1362-16-30-4.2756610352655136@SOUTH,S SAN PEDRO STREET,-118.25653,34.02905,0.10,R,E WASHINGTON  BOULEVARD,-118.25739,34.0278,0.26,R,MAPLE AVE,-118.26134,34.02963,0.15,M-VLR,Merge Via Ramp onto SANTA MONICA FREEWAY West,-118.2598,34.03139,0.14,SR,SANTA MONICA FREEWAY,-118.26215,34.03207,1.98,EXIT,S NORMANDIE AVE,-118.29422,34.03709, 0.35,M,S NORMANDIE AVE and turn right,-118.30032,34.03755,1.05,R,W OLYMPIC  BOULEVARD,-118.3,34.05261, 0.24$0;
n4->n1	34.02905,-118.25653;34.02852,-118.2569;34.0278,-118.25739;34.02815,-118.25816;34.02858,-118.25908;34.02907,-118.26013;34.02963,-118.26134;34.03009,-118.26236;34.03061,-118.26347;34.03113,-118.2646;34.03157,-118.26562;34.03204,-118.26666;34.03238,-118.26743;34.03276,-118.26826;34.03337,-118.26965;34.03363,-118.27022;34.0338,-118.27084;34.03409,-118.27145;34.03436,-118.27209;34.03496,-118.27345;34.0352,-118.27399;34.03528,-118.27417;34.03537,-118.27434;34.03543,-118.27448;34.03554,-118.27472;34.0358,-118.27527;34.03609,-118.27588;34.03622,-118.27618;34.03647,-118.27672;34.03688,-118.27754;34.03696,-118.27773;34.03712,-118.27811;34.03737,-118.27863;34.03764,-118.2793;34.03783,-118.27966;34.03789,-118.27979;34.03801,-118.28;34.03813,-118.28023;34.03853,-118.28114;34.03926,-118.28279;34.03972,-118.28381;34.03984,-118.2841;34.04179,-118.28415;34.04271,-118.28416;34.04375,-118.28419;34.04364,-118.2838;34.0432,-118.28284;34.04283,-118.282;34.0428,-118.28191;34.04236,-118.28098;34.04236,-118.28098;5.985033333333333-1362-375-30-2.3219601476368705@SOUTH,S SAN PEDRO STREET,-118.25653,34.02905,0.10,R,E WASHINGTON  BOULEVARD,-118.25739,34.0278,0.47,F,W WASHINGTON  BOULEVARD,-118.2646,34.03113,1.27,R,S HOOVER STREET,-118.2841,34.03984,0.27,R,VENICE  BOULEVARD,-118.28419,34.04375,0.21,F,S BURLINGTON AVE,-118.28098,34.04236, 0.00$0;
